4478,348,3,985118217
5501,1371,1,959797253
5568,608,4,962670024
3266,3948,4,975900171
4880,3462,5,962763380
4085,1079,4,965539276
575,2408,3,975988373
727,3090,4,975517034
2015,2161,2,974757985
1117,3578,5,975429552
4488,507,3,965012636
3080,337,4,969811100
1354,2297,2,975456339
4626,1645,4,964113870
1193,2890,3,974850951
3557,3438,4,966807101
3967,2335,1,967552278
5996,380,4,957297261
2454,2194,4,974235045
4305,2434,3,1011534433
3674,1221,5,966364765
4404,52,4,965156586
4745,1193,5,963249270
5682,280,4,959042908
1345,3481,3,974773034
2022,2094,3,974741959
916,2791,3,975203051
1758,1190,5,974788548
2344,3421,4,974414890
3841,3707,2,965999827
2073,2861,1,974657742
5809,2161,4,957983960
3483,736,4,967919015
4861,1907,3,964405817
1195,2701,3,974850333
568,1408,5,976029718
5491,3175,3,959867999
2820,1667,2,978396620
1057,2366,5,974952725
5675,7,3,958683837
3844,1347,5,965890471
2105,1598,3,974678608
4945,1953,3,962641985
4984,1674,3,962594577
1130,3361,5,976913491
721,2728,4,994084129
4510,2076,3,964989125
3121,866,4,969333663
4167,1179,4,965335273
6036,2643,1,956755196
3057,1747,2,970592999
1113,1393,4,975611069
1055,1292,3,974953210
3778,2269,2,966048313
2334,1333,2,974427275
2041,3039,4,978576105
107,2132,3,977533908
4447,3267,3,965166650
319,2023,4,976418975
4021,435,4,965520809
2389,3104,4,974300782
4912,3006,5,962677225
3853,2723,5,965874861
1154,2188,3,974866580
2279,3093,5,974560285
5770,1953,5,958172532
1322,3450,4,974778643
843,356,5,975370017
2126,2021,4,974644340
4144,1544,2,965345861
3474,594,5,967133237
602,2554,1,975878249
1291,2245,5,974790901
3726,379,2,966228084
1237,2412,3,974833300
5306,2014,3,960940207
4498,3594,5,982617089
3203,1956,5,1001027567
1904,2735,3,974758477
5333,1835,4,960825456
4186,905,4,1030478140
973,1295,3,975860041
4591,1265,5,964305292
787,3596,1,975429658
1449,1100,1,975529219
1285,3194,4,976320192
4298,1358,3,965270296
4053,2878,2,965496235
5458,3528,3,1014699508
2600,1721,4,973791292
3884,2324,2,965813694
2323,3535,4,974518061
2446,3448,4,974215997
5457,2761,4,959913526
1726,2399,1,974704946
454,1500,5,976488062
260,748,2,976671958
692,2002,3,977701630
4578,72,4,967047825
1422,3703,3,975691813
5634,2518,3,959010654
5881,605,4,957551370
1592,3730,3,974736933
5978,2826,1,965877527
1224,34,4,974838746
3017,1188,5,970507267
3576,2115,4,966720179
2323,2013,3,975981023
3272,2804,4,968203560
3036,1077,5,972133967
5964,1258,5,956993480
4480,2003,2,965027179
2223,2369,3,974602440
3283,2968,5,968121992
175,441,3,977113598
4906,73,4,962744025
5831,3827,3,994112235
3329,1292,4,967865523
2100,1240,4,974673546
4241,2688,2,983482973
3881,1257,5,965827195
4186,1282,3,965328099
3063,1127,3,970016205
4928,608,4,962657500
4915,3462,5,962676422
2029,3552,3,974673823
1605,1967,4,974930574
3823,3037,4,965942706
4033,653,4,965514199
461,1979,1,976231812
198,1396,5,977092088
3270,527,4,968197519
4448,3471,5,965135182
660,2067,5,976740938
5956,2125,3,980970228
1142,3556,3,983131217
4509,2391,4,964980441
5538,2804,5,959558383
5798,1230,5,958060388
1733,2193,4,977809878
822,3408,3,975381913
1712,1635,3,989900239
4736,3448,3,963297917
1759,2606,4,974788900
142,3578,4,977350627
5177,1370,4,961858219
2722,1307,4,973276797
2043,2858,3,974666051
5845,2719,4,957798869
1451,2420,4,975829203
5779,1214,4,958155687
981,1175,4,975103707
3205,494,2,968565301
4269,1211,4,965302086
1796,246,4,974701359
739,2987,4,975477766
2857,3663,2,972506017
859,849,2,975343852
2027,1393,4,974673169
4351,1200,4,965200565
4937,3914,4,976464659
2175,593,4,974613183
2608,1206,4,974397602
3796,2098,3,966015808
5163,2245,4,961903889
2059,1103,4,974751179
5878,1684,4,1043783015
678,2340,3,989241913
2691,414,3,976387761
3369,1240,4,967637181
453,2423,3,976245586
692,879,3,975833614
61,3793,3,977902665
5811,2399,1,958030389
3292,2077,4,968125486
1407,2112,4,974763876
1620,1234,5,974728822
3690,3005,2,966310587
1068,1884,3,975017561
2465,909,5,974326113
4195,3051,4,965324383
543,606,3,976214129
15,1586,3,978212065
4050,2944,5,966105752
2894,1580,1,971987333
2611,551,5,973725197
415,3807,4,977501421
631,1374,3,975781031
4227,1996,1,965411435
148,2949,4,977333417
1635,24,4,977130006
2624,914,5,973650929
425,2455,3,976283509
1805,2395,5,974698856
4837,2423,4,962893683
3483,1339,3,970071071
4279,1500,4,965287877
2063,718,3,976782308
5060,2467,3,962484991
5488,3052,2,969571740
5091,1265,5,962388579
1686,3901,2,974708530
1692,2692,4,974709827
635,2357,4,975768823
2195,362,3,980043860
1430,1732,5,974759074
5792,2395,4,1001014743
3807,2640,5,1013347242
3992,3608,4,965593327
2605,3066,3,973746214
4414,2712,1,965560570
673,2284,3,975619407
4956,1206,5,962639632
959,852,3,986079791
3935,2889,3,965842057
5367,902,3,960506648
3480,3793,5,967088272
4922,1429,1,962668709
3598,3186,1,966626553
1230,3225,4,974842890
3189,216,4,969869568
2900,1466,5,971910413
3917,351,3,965741237
3945,300,3,965693313
3963,1210,4,971298128
1592,3566,3,974737771
3756,2321,5,966097392
278,3661,3,976587177
2888,1336,2,972063910
5795,616,4,958076905
554,2437,3,976056545
5539,2917,2,968385407
4592,2596,5,965447131
962,454,5,978233554
2753,1307,4,973198359
5570,533,3,959541831
5930,2352,5,957233170
3129,1294,3,969365204
1096,2296,1,974931066
1274,334,4,1040985838
5595,2672,2,959311217
3845,2020,4,970445619
2731,3029,2,973244127
5091,1376,4,963676703
4505,2005,3,964993379
1123,266,4,974908682
1544,1821,3,974742445
3768,3635,4,966063148
4296,24,3,965270498
3976,1307,5,965652653
560,367,5,976047813
5113,849,1,971966641
3841,1401,4,965999324
1866,1267,5,981753557
2841,1252,5,972589807
2244,3863,1,975281578
1166,3481,4,974860537
3382,3273,4,967570826
5576,3698,2,959695145
1706,3617,4,974711634
5446,3734,3,959971952
5593,802,2,959226009
2858,1097,3,972504480
3715,2094,4,966266011
5260,3022,5,961201710
2830,1278,4,972590846
5077,373,3,962566358
1645,1032,5,988271286
1724,475,5,976443109
5148,2539,3,962014737
3414,1680,4,967489811
1264,2581,2,974822592
3925,2976,2,965710046
3191,3316,3,968651236
3825,1237,5,965940369
5614,467,4,964398290
4647,1732,5,963966203
5042,590,4,962655754
604,653,3,975872446
5677,3252,3,958927341
420,1073,5,983206906
830,144,3,975367535
1910,3189,3,974695600
424,2273,4,1016721800
3995,648,2,966189884
5602,1094,4,959816640
5086,1694,4,962396330
314,3365,3,1010090401
1847,2959,5,974697633
5929,2901,2,957249196
853,2918,4,975347372
2453,3896,3,974186500
2665,3068,4,974739995
1587,3044,4,974742589
752,2410,1,992021084
5119,298,5,964050148
1392,2901,1,974768549
245,2094,3,976732933
5905,2667,5,957377383
3018,2475,4,970522069
4037,1097,4,965506033
3273,912,5,968196099
5250,3471,4,961354174
1298,480,5,974837078
5170,2396,4,961982357
293,590,4,979675416
454,29,5,1025586794
2555,911,4,973995994
5304,3753,3,1002821960
2967,3608,4,971130140
4007,1586,4,965548276
3419,1185,5,967395439
4053,1302,4,965495366
1968,2628,5,974686231
3857,2791,5,970150688
2092,3506,2,974770184
5684,2359,2,958611638
5841,2677,5,965214689
2901,955,4,971884088
2996,2168,3,976395656
4951,3700,3,965071865
4626,1,2,964117136
1682,1197,3,974708061
3242,3256,5,968343617
1142,432,3,974875905
1983,43,3,974684755
2531,930,5,974053305
5634,1606,1,959008671
3507,2898,2,982458362
1861,1617,4,974698959
770,912,3,975489635
5364,317,3,960523745
123,832,3,977530021
517,2243,5,976203626
1639,1327,3,975141206
429,1377,3,976259134
3032,502,3,970344512
4487,1917,5,965012484
4344,47,4,965229559
293,161,3,976560801
2484,2571,4,974149031
2765,3869,3,973128425
1398,3788,4,974764524
3022,2273,2,970507429
2237,678,4,974597679
5452,1438,1,959931731
1050,2906,1,974966507
4354,2010,3,966753558
1497,2916,4,974750179
2026,3792,2,974758141
2798,111,5,972867627
3860,3593,1,965859802
4415,2817,1,965151790
4732,2513,1,963333216
5015,2366,2,972931994
1501,378,4,975353328
696,1092,2,975563413
1354,3257,2,975458047
3260,1321,3,968256360
3922,2796,1,965712586
1897,2749,3,976158175
1736,3104,3,974704586
2069,3038,4,974659909
5131,2025,3,962131289
3958,1006,3,965674539
3576,3418,3,966719971
2084,39,3,974771535
1168,1593,3,974934232
4964,2427,3,962615148
2457,3525,4,974179315
1188,589,5,974850773
2092,1292,2,974670842
1790,3873,1,974705591
5965,2188,3,956975355
3010,1210,3,970522720
1221,1371,4,974838898
3507,2468,3,967066056
1675,2548,3,974710687
5975,2571,3,956946189
5343,1,5,966890616
3792,106,3,966610243
5414,1278,4,960236877
2703,1236,4,973299577
3934,2717,1,965705195
656,1221,4,975697006
669,2539,2,975631735
5281,2804,5,961099481
1074,1198,5,974939252
5638,3528,3,958965860
4381,110,5,965175428
5463,2612,3,959900173
4314,3624,4,965256726
4167,3681,5,965662177
5154,2001,4,961960980
2015,2033,1,974674506
4438,2987,3,965098016
5289,1088,2,962980177
4779,82,3,963016993
3685,3831,4,985446267
4774,2872,5,980123798
2097,2810,5,974735089
6000,1732,4,956883726
4517,1291,4,991033563
2116,748,3,983993553
4530,2973,4,964741606
3874,32,5,965839409
3484,1097,4,967062999
4447,1984,3,965256954
3082,1961,4,969813911
3600,104,3,966619520
4140,2786,1,965352436
3833,2987,3,965927714
5772,2028,4,958169113
1647,2376,3,986541181
5222,3638,3,961529783
1367,2572,4,974772002
2570,838,3,973912426
5878,491,4,1043782939
5491,589,5,959866603
3265,1276,2,968260516
1303,3638,4,974838965
5077,1387,4,962417539
1383,1097,4,974768289
5371,608,5,960479974
4827,1029,4,962908753
549,547,2,976115833
765,466,3,975454496
4932,1625,3,962651280
929,1385,2,975190975
1100,1028,2,974925709
3675,2416,4,966369227
2255,2087,4,974590488
2265,1242,4,974581725
1599,2533,4,974757127
1169,1380,2,974861285
877,2699,4,975268349
1778,3176,5,974701622
4140,2792,5,965351957
3588,1358,5,966662850
1737,3694,2,974708685
3490,2947,3,967048091
601,1924,2,975885774
1733,3019,4,986711253
1501,1017,4,974931498
2199,2676,2,974606757
1616,329,2,989848550
3442,1388,3,967306297
5475,1080,5,960938631
796,1235,3,976288143
5554,1333,4,959656134
3625,2028,5,966562175
2526,1084,5,974064815
5795,3006,5,958076595
2041,2858,4,974666647
1647,2094,2,974805879
3985,496,4,965620918
3142,1089,5,968989549
3585,43,3,966698819
3590,2770,3,966655047
1842,1041,5,993442643
5121,2628,4,962237845
4169,2553,4,971579277
5277,1183,3,969584024
5260,2716,3,962497129
699,1270,3,986531745
1069,1882,2,974942301
531,724,3,978973910
2841,659,5,972588563
3415,2006,4,967518431
2205,1735,1,974605979
5602,480,3,959816541
2943,1262,5,971321678
2996,2375,4,972768183
2926,3006,5,971572627
1567,1208,5,974739728
3228,3702,5,968417519
3517,543,5,966968116
4531,1487,3,964740848
3865,3185,3,965853487
4601,2058,4,964206571
2689,1270,5,973348116
1941,3197,5,974948641
720,3327,1,975529314
3509,2787,3,985772106
4234,2287,4,965312602
4227,64,1,965325188
3358,260,5,967696853
1680,174,1,974838063
1177,2455,3,974856979
5636,1262,5,959141185
3272,2291,4,968198717
3208,647,3,968554506
5657,296,5,958828080
5555,1100,2,959634956
1794,2490,3,974705945
4922,2134,4,962670254
2743,3173,4,973218232
1988,2117,3,976484374
4425,3331,2,965112726
2583,3257,3,974422059
4647,2126,1,963970070
5621,2918,1,959098772
4522,3943,2,980901348
4362,283,4,965188270
3934,1702,3,965704331
1884,2398,4,983834674
5200,908,5,961649432
1731,3854,5,974704223
1224,1186,5,974839695
1737,891,1,977023124
5840,261,5,957830715
3192,1060,4,975975818
3536,296,3,966887046
2251,3435,5,974595618
192,1019,3,977094104
2309,1950,3,974488333
3048,1275,2,970183847
3178,1544,2,968781528
1284,3509,3,978826920
1647,253,4,974803772
1273,1919,3,974815784
4072,380,4,965454257
2966,2858,5,971116522
4072,946,4,965451959
5886,1202,2,957488128
3808,3388,2,965967020
5084,2953,3,962766948
4021,1396,4,965520266
4021,2786,4,965525744
2180,876,1,974609843
5765,485,3,958181485
844,2100,2,975360309
1683,2193,2,974710365
5831,2143,3,957898632
4403,1387,3,965156763
5539,1719,3,975197688
5659,1306,4,958788777
1285,1266,5,974791648
1897,2819,3,1014235739
4659,2890,5,963876754
2175,2243,3,974610028
1768,1288,5,974701041
4951,1081,3,962652000
3189,1954,5,969791035
5837,276,3,958145510
1279,523,4,974834026
5955,3256,4,957108794
928,3072,5,975195831
3690,333,4,966309832
5747,1249,4,958357198
4238,3479,3,965415273
1142,1573,3,974876752
3842,1201,4,976516021
3092,1198,4,969650217
4601,315,2,964206980
821,3949,5,975382264
5763,1103,3,959535354
1980,2323,3,999320626
4379,3261,2,965178465
3390,2130,4,967513724
5911,2019,5,957374116
3224,2971,4,968442592
2650,2355,2,973547823
795,3481,4,975416933
6009,648,4,956786808
509,3263,2,976206535
1120,3243,3,1037344098
4639,1235,5,966193383
3143,2108,5,969492655
5054,2367,3,1009573651
4361,1196,5,965187293
3255,1721,5,968278906
3530,2001,4,966895350
2150,2028,5,974654550
3364,3753,3,967667821
4984,2245,2,962596234
2544,3932,4,974040742
2684,2065,3,973466779
5722,345,3,958509418
4884,368,3,962746077
1145,262,5,974874132
303,2446,1,976505836
4354,2035,3,965193440
550,3022,4,976066493
1816,1198,2,974698339
5922,902,4,957470503
2100,1711,2,974672642
1680,1980,3,974710019
229,2447,3,1039504309
5871,1089,4,957566970
3569,2706,3,968212842
5997,1210,4,956848753
4901,2414,3,962686648
1001,3051,2,975042466
4976,3113,2,962602750
2900,912,5,971909006
3415,3247,4,967518553
5824,1722,4,957967137
2435,3702,4,974224091
4430,3108,2,965104606
352,2058,3,976332285
904,3471,4,977939603
5014,2664,3,962588108
2068,592,3,974660986
5605,3198,3,959559267
3925,1912,3,965709665
369,1806,1,976309840
4959,1356,4,962637661
3586,1357,3,966692822
1181,42,2,974945969
3586,1030,1,966692011
2028,661,3,974670362
2485,1060,5,974483424
4772,1284,3,963077065
2054,296,2,974665038
4817,931,5,962924912
2544,2009,3,1024687589
1733,1840,3,1007705632
4901,1287,4,962687316
3248,2997,4,968303442
4305,1783,5,965263378
1608,2908,3,974730413
3810,920,5,965958984
4579,2732,4,969752984
5501,1648,3,959798650
1571,2336,4,974738953
352,1246,3,976326476
1764,2107,4,974702551
5812,1100,3,957942633
4089,2136,4,965541871
3618,2731,3,967116005
3744,3072,3,966139687
893,3863,4,975228967
2765,1641,4,973129057
2208,2694,2,974614038
1947,1225,5,974690552
4951,953,4,962644156
3140,1285,4,969036161
2903,3178,4,971853234
1586,2278,4,974737196
4376,6,4,965176877
5230,3638,4,961545861
3320,924,3,968724903
2100,2331,2,974653486
3637,2598,1,966489305
18,3578,4,978153104
1369,356,5,1004595935
1939,1262,5,974690472
2938,2174,4,971448926
1912,2023,2,975147023
3545,992,1,966858512
2579,2524,1,973890885
4361,1093,4,965187894
4920,3547,5,962672421
2501,3551,4,995737754
5536,2150,3,959813446
4197,2042,3,965323247
3756,165,4,966105273
176,3385,3,977099589
4517,1099,3,992832775
2147,2858,4,974621698
301,2761,5,976505452
533,1240,5,976207261
4543,581,4,1004657124
1605,3462,3,975386251
2122,3952,3,1026774129
295,1219,5,976528024
245,2518,1,976736236
1635,1644,2,974741694
4265,594,4,965306236
4478,2734,3,984002075
1015,1648,4,975018438
3321,1953,5,967917626
2703,235,4,973299577
3157,3418,4,968960104
3130,2288,5,969250251
3378,2396,4,967822065
4183,1617,3,965329715
1068,3835,2,974950371
2996,1513,3,972702936
1147,549,4,974873761
2777,1923,5,973049803
1496,3476,3,974750124
1912,81,2,1008406677
2002,933,5,974678234
347,1250,4,976331627
2445,1431,1,974218106
4897,1391,2,962714941
4791,3301,3,963978517
2211,104,3,974606178
4560,3253,3,964648598
2634,515,5,975934853
3101,1266,5,969584700
2259,1947,5,974592119
576,1293,4,975980598
4107,3274,3,965519661
1546,147,1,988599756
1264,2752,3,974822994
3935,2918,5,965861025
1086,21,4,974933474
3280,1196,4,968167950
2155,2746,4,974618671
3677,2455,4,966363966
3299,1079,4,968036261
456,3441,3,976300668
4285,837,4,965278611
1168,1966,4,974933535
1494,858,5,974749812
2299,1750,1,974498306
2496,2947,5,974176197
2824,2762,4,972622637
3734,1639,5,966193906
5621,3129,4,964992599
2737,17,5,973226189
5663,1372,4,958769052
1882,541,3,974694229
4966,2949,3,962610331
3394,3659,4,967491672
5615,2100,5,959306888
4587,28,1,964315782
504,3928,4,976209369
3378,1079,5,1009221132
4517,2297,2,964864733
2286,2907,1,974521892
3529,3612,3,966897086
2585,1777,3,973877478
1207,3081,3,974911238
5795,2407,5,958147999
3711,3793,4,966270530
5977,3535,4,957028583
5530,562,3,959993346
1058,674,2,974957929
598,2369,2,975891213
5795,2021,3,958149455
3989,2858,5,965598692
1224,539,4,974908988
1120,370,4,974913199
2125,551,5,974645705
5554,2762,4,959454706
3158,2337,4,993073519
4620,493,3,964122904
5329,2245,4,961007675
3938,318,4,965704183
4311,3088,4,965258624
2102,19,1,974654990
2544,3918,3,974040923
3679,590,4,966447464
4637,2571,5,964031155
2024,2706,4,974672795
3513,1758,3,966976638
4771,1734,4,963319345
5042,671,3,962506105
5333,3844,4,968392061
3695,1079,4,966303675
1418,3699,4,974770474
1613,1199,4,974738060
5717,2542,4,958744631
1367,1968,4,974771224
2484,3552,3,974146364
5954,2990,3,957650430
2186,3444,4,974608002
4387,208,3,965434007
3853,10,4,965875077
5903,595,5,957463952
4422,2567,4,965181662
5961,368,2,957023595
166,1212,4,977186372
4521,2471,3,964835109
5272,2375,2,961134496
1733,1529,4,997505614
4700,2078,2,963590815
889,2415,2,975254424
2139,1541,5,974637365
4021,3394,4,965525605
3681,2313,4,967065642
5151,2719,5,961986843
3850,1358,4,965879951
454,658,3,1025574350
2581,909,5,974040537
1694,2443,4,974716097
828,785,2,975370241
2831,1721,5,972589100
5182,2496,4,961788596
677,3447,4,975611033
2486,1674,2,974142852
963,1231,4,975118056
5595,3418,3,959217795
656,3545,5,975697130
753,1580,5,975460200
3441,1801,1,967308573
4964,2109,4,962616632
550,1284,4,976163773
3950,356,4,965681147
890,1457,5,997762493
4142,1203,2,965346253
663,2614,1,975653448
2995,1022,4,970770699
2703,2395,5,973299544
198,2366,4,977002002
3689,1370,3,966312472
4224,1550,3,965318663
2059,1185,3,974752857
655,1511,3,975708269
4422,2525,2,965118388
778,1955,5,975437690
1160,3534,4,1008037029
3569,337,4,969668314
4699,849,1,963564500
3455,1589,4,967233096
3111,2558,4,969480943
4449,1275,5,965086396
2446,198,4,974220706
5845,3016,4,957798666
5599,2712,3,959214729
5657,3176,3,1041646483
4708,161,2,963515189
3178,1278,3,968783104
1389,150,5,994393529
704,3298,3,975548411
5313,899,5,960919866
1980,2160,4,974775870
4725,3015,3,963386088
1626,3952,1,974721922
528,1043,4,976410912
3756,383,4,966105386
319,3247,2,976422801
1448,2288,4,976131070
5026,3498,4,962584786
1880,2764,4,975384575
5522,2894,3,960091252
5896,1593,3,957459232
75,2581,5,977853181
5601,364,2,959211584
5569,2248,5,959308109
2105,2427,5,974667040
3614,1378,4,966605008
5256,500,4,961272300
2753,2078,3,973894283
5256,534,3,961273656
3929,1100,3,965708331
2098,1270,4,974653540
1861,2414,3,974699489
5747,648,4,958355219
5048,531,5,962498229
1465,1674,4,974763586
2075,1237,5,974656909
351,1198,4,976677785
4430,1187,3,965101435
3057,2657,4,970592032
5675,1265,3,958682561
5698,2054,3,958592689
4966,2916,3,962610518
2222,282,4,974859199
1276,1243,4,974798931
5571,912,3,959304615
1040,908,5,974981905
3476,2747,1,968807009
2677,1127,5,973395842
5387,2154,2,961191333
912,986,3,975206007
1181,2995,1,976148134
3346,1258,3,967775465
765,2478,3,975453438
5971,3104,3,957288718
5516,3510,4,959702828
1117,3740,4,975956075
2096,1277,5,974653175
2016,3163,4,974676954
3999,1616,2,965573562
1285,1095,5,974793486
649,2028,5,976920005
4157,736,3,965337697
5758,1196,1,958254955
2566,3682,3,1007363196
2205,1183,5,974604932
4940,1500,4,1022013906
4658,1214,4,963879668
4281,2716,5,965281221
1300,1261,5,974787047
4418,1639,4,1018133673
1808,2628,3,974698797
4543,2383,1,964671832
5113,3735,3,962314070
4169,3107,4,975805057
1451,2067,4,974763367
5023,595,3,962582448
1317,335,3,991630916
4801,1729,5,963000280
2340,2252,4,974422516
3796,3447,4,966017763
5333,441,3,960830942
5527,1672,4,959634340
2571,1250,5,973913067
3191,891,1,968652973
5520,2690,4,959791426
4458,3274,3,965077117
3652,2558,2,966461173
1001,2333,4,976296806
5010,3066,4,962585224
4070,3571,4,965452284
4199,539,3,965323149
4966,1374,4,962610331
2872,1387,5,972419875
3491,164,3,967068882
3833,539,2,981554850
6016,2352,3,956780625
1759,505,4,974789460
1112,788,4,974948222
1387,3386,4,974767575
314,3185,2,976752523
4313,3020,3,965258168
1622,527,5,974726106
1311,10,4,974781509
1768,3478,3,974701708
3096,1380,4,969643418
1856,316,5,974697667
1819,266,3,974697845
409,627,4,976291667
5921,1200,3,957304496
2246,1176,2,1015041859
403,3863,3,983048243
2848,480,3,972511850
2094,1805,4,974655565
1680,2381,1,974838315
4507,1097,5,964981680
3292,2065,4,968099728
3519,2372,3,968340601
53,1974,3,977980579
4596,2421,2,964223154
5796,2836,3,958061323
1984,6,4,974769804
4883,1947,4,962753916
2263,1968,4,974585225
2063,1358,4,974659766
1173,1897,4,974859144
4786,1230,4,963007036
4150,3142,3,965349849
3824,1208,4,990726730
3829,2488,5,967054030
3370,2944,3,967606904
5550,364,4,959737270
2809,1136,5,972778555
58,2662,5,977935606
5575,3060,5,959292235
1764,3793,5,974703310
5604,2266,3,959459239
3446,1982,5,967263788
1882,589,4,974693712
2772,2402,2,973227769
3700,2402,3,966290913
4388,1784,5,965165602
923,1468,2,975201111
1680,2491,3,974837325
295,3745,4,976526948
1101,3654,4,982008460
3989,1196,4,965598551
1889,73,2,974692058
752,2542,5,1029310737
5065,2797,5,962478508
4279,2993,3,965282537
5770,1084,5,958172299
3673,1073,3,966455059
4897,2916,4,962717297
5555,2470,3,959550424
4253,3062,4,965309963
5707,342,4,965965388
1489,2599,1,975118643
424,3616,1,1045581470
2916,2352,3,971732609
750,1939,4,975811056
302,2717,3,976504860
3243,2797,5,968339378
4712,1304,3,963457198
5885,924,4,957497064
4888,1178,5,962737613
5550,1959,4,959623560
4169,304,3,971582050
3994,674,4,966701528
5750,913,4,959177245
1632,348,4,974718120
3483,1429,3,971049747
601,3396,4,975880707
4497,3668,5,964999206
571,1653,3,975998242
1181,1060,2,1021240922
4686,1228,4,963621472
1866,3809,4,974834921
4212,3836,3,965319199
1709,1064,2,974715441
1105,1608,3,974920926
5338,2010,3,960740718
3217,2312,5,968775287
195,1779,2,997474594
1680,2553,5,974708996
5906,919,5,957388452
1693,541,5,974710872
4510,1834,2,965624115
1386,720,5,975347626
4682,442,3,963681374
5387,1542,3,961190412
4819,1923,5,962922844
3945,2719,4,965690170
140,2935,3,986918733
2073,3608,4,974754556
4484,1033,4,965017703
4733,2968,4,963673268
2208,1391,4,974614156
5953,1396,4,957143598
4046,3760,3,965498468
5256,1302,5,961303544
452,3386,5,976235575
1209,3420,4,974844733
3147,2890,4,968965354
2761,2883,4,973149657
4053,2002,3,965491768
1758,2100,4,974788548
770,2617,3,976183872
3380,1081,3,967675531
5111,913,3,962425969
1202,435,3,974845398
5126,296,5,962153693
904,89,4,975210018
136,368,1,977531268
4843,3471,2,962847874
550,2524,2,976159198
4591,2664,2,964325764
4026,3270,3,965520358
4668,541,4,963801581
1150,3394,1,975193116
2303,920,4,974583336
4788,2060,3,962999686
544,912,5,976119571
5614,858,5,959187861
1616,3536,5,974732863
146,1380,2,977349484
2928,1249,5,971553946
4227,2526,1,965411522
4800,733,2,962944196
5108,475,3,962333974
4339,3354,1,965232421
319,2321,5,976425488
3834,337,4,965928908
4671,1183,2,963795338
272,1674,3,976696791
1950,2394,3,974699724
5824,2176,4,957966900
4503,2355,4,964984192
4510,377,4,966787496
3017,215,3,970546997
2031,2369,3,974672098
5018,982,4,962584451
1922,3424,3,975162869
3380,1150,4,967586369
161,912,5,977219109
3446,1255,5,967263824
4408,1719,3,965154494
4310,1610,5,966026986
3576,849,3,966720505
2724,3264,4,973273337
770,3703,3,976183614
1299,1717,4,974787812
1546,2524,3,983243641
5145,2858,5,962028893
1969,2598,4,974686087
457,1120,4,976392897
4310,3100,4,965258833
1264,2745,5,974824076
4257,3809,3,965305795
4808,605,3,962958635
3243,3752,5,968338959
3693,1036,5,966354812
1113,2551,4,1045621403
1370,1344,4,974795791
1680,218,3,974837728
3289,2505,4,968093980
984,1588,2,975119967
2416,161,4,974246537
416,1968,3,976285534
5041,1374,4,962508084
3507,493,3,966997546
4126,1148,4,978276135
1285,2523,3,976320607
5623,47,4,959094440
148,1792,3,977333943
2183,2710,1,974608080
1034,2987,4,975197749
5197,2921,1,961691494
3300,1944,5,968405619
5289,2565,4,961080557
5922,1270,5,957471854
5763,253,2,959537228
2928,1387,4,971553740
5673,920,4,958679338
3462,2529,3,998675369
1340,2161,1,974775137
1266,3189,5,974863489
608,3709,3,975865048
4143,1210,5,965346518
3610,1429,4,967000003
5568,1268,5,959745530
2394,1372,4,974355330
601,593,4,975883641
4634,3418,5,1003883565
2265,1518,4,974581915
4749,3174,3,963199796
3733,2580,4,999922774
3134,3471,4,969084279
1699,2918,5,974711670
2088,908,5,974654437
1552,246,5,974742082
476,3264,3,976222717
1212,3952,4,974842290
3151,2987,4,968920350
2339,3595,5,974420824
4252,1479,3,965308643
2731,1392,4,973241968
3841,2460,1,966000958
3808,866,4,965970570
3110,1280,5,969488059
4496,1261,4,965878709
2547,950,5,974040294
5472,405,2,959892219
3560,1225,5,998254376
4064,1225,3,965477681
838,435,2,975360597
4898,1617,4,962711255
3808,541,5,965968497
885,1199,4,975257176
3550,1100,3,967158032
4467,3524,3,1032410741
5576,2253,4,959695359
424,3793,4,978012524
207,996,4,976917346
429,2949,5,976258521
795,1060,3,975417282
5846,912,5,958844889
3269,3751,4,968198843
2679,903,3,973402113
1584,2970,4,975218328
5539,1939,5,982439649
3665,1136,5,974655048
4104,2657,2,965416018
5788,380,3,958107552
1321,3844,2,974778658
4647,3566,5,963964307
5625,3108,4,959088922
4779,3468,4,963017812
4183,1027,1,965331995
2176,2294,4,1010379840
3626,3535,3,991248103
2764,1288,4,973137362
3022,589,4,970497521
5228,223,4,961472082
4682,3107,3,965608201
5512,1610,4,959714138
728,2419,3,975516211
2872,3751,5,972422685
3589,3418,2,966654822
3903,3308,3,965784085
3309,1259,4,967966606
4433,1215,3,965098681
3905,2194,3,965855684
5954,3104,3,957652636
5435,3703,4,960033011
136,3253,1,977422537
1298,3701,3,974788155
4116,1235,3,972099770
1325,916,4,974778112
1698,1747,4,975875291
3634,3078,3,966517808
5377,1746,3,960404936
672,1282,3,975624950
5795,553,4,958152661
4089,2836,3,965455786
3314,3018,4,967944632
544,590,5,976130229
4728,2296,4,963354696
2088,2136,5,974661020
1449,2644,4,974825876
3156,2028,3,968886926
549,3114,5,976069964
5636,2746,3,959055727
4438,3088,2,965098095
3106,3408,4,970284854
4637,1265,5,964030926
1128,2025,4,974904905
1874,1089,4,974697498
4837,1010,3,962893985
1451,3720,4,1014309871
5015,918,3,962592746
1387,1674,4,974768055
990,3256,3,975087849
585,3578,4,975948954
5100,2081,4,962386429
1894,1683,4,974694427
1204,2959,4,974844153
3391,3313,2,1005836995
4323,595,5,965284472
